order_id,order_date,product_id,customer_id,quantity,price,payment_status,days_to_pay
17778,2025-09-08,570,386,133,1533.28,paid,26.0
17779,2025-07-02,542,106,31,2164.45,PD,56.0
17780,2025-08-31,616,214,493,989.21,Denied,
17781,2025-09-28,631,241,22,884.94,Paid,37.0
17782,2024-12-02,509,141,418,909.67,PD,7.0
17783,2025-06-12,591,113,43,2351.8,Paid,34.0
17784,2025-12-03,616,566,384,818.09,Overdue,
17785,2024-08-30,631,642,43,1657.47,PD,13.0
17786,2024-03-15,501,578,2,1128.94,Denied,
17787,2024-01-29,503,181,32,2772.9,Overdue,
17788,2024-01-03,579,497,28,1203.17,Paid,43.0
17789,2025-10-02,632,576,3,1139.98,Paid,39.0
17790,2024-06-20,611,265,90,1283.84,Pending,
17791,2024-09-02,672,572,444,3414.17,denied,
17792,2024-03-09,565,590,35,3373.89,Paid,54.0
17793,2024-08-17,502,564,1,524.29,overdue,
17794,2025-03-12,584,472,45,3019.15,PD,1.0
17795,2025-08-17,635,367,24,2002.21,Overdue,
17796,2024-06-22,518,410,479,4268.96,Paid,21.0
17797,2024-09-17,606,479,42,3064.62,paid,16.0
17798,2025-04-28,630,429,473,7039.2,paid,30.0
17799,2025-06-01,681,151,49,883.6,Denied,
17800,2024-01-07,670,637,102,233.57,Paid,46.0
17800,2024-01-07,670,637,102,233.57,Paid,46.0
17801,2025-01-27,644,240,42,4265.72,Paid,26.0
17802,2025-09-12,543,603,10,639.13,PD,36.0
17803,2025-03-09,529,275,4,2137.81,Paid,18.0
17804,2025-03-20,595,180,348,5784.22,PD,52.0
17805,2024-07-01,539,567,11,512.25,Paid,6.0
17806,2024-09-10,567,210,3,2203.49,PD,55.0
17807,2025-03-14,606,641,23,1887.76,Paid,14.0
17808,2024-07-06,506,130,367,4681.29,paid,58.0
17809,2024-12-16,579,445,14,537.28,paid,5.0
17810,2024-12-26,670,164,388,929.76,Overdue,
17811,2025-03-19,607,625,338,454.07, PAID ,31.0
17812,2025-09-26,598,236,25,1500.15,Paid,20.0
17813,2024-07-24,502,436,3,1753.01, PAID ,45.0
17814,2024-04-04,515,290,14,791.12,PD,43.0
17815,2025-09-01,669,563,193,753.06,Paid,54.0
17816,2024-06-13,586,467,46,5120.52,Paid,37.0
17817,2024-09-17,664,355,18,572.03,PD,38.0
17818,2025-06-28,541,122,373,1099.65,PD,48.0
17819,2025-09-01,637,269,318,5903.67,Paid,14.0
17820,2024-07-03,606,139,43,3274.79,Paid,18.0
17821,2024-12-29,579,631,12,457.24,Paid,38.0
17822,2024-06-26,576,428,111,583.22,denied,
17823,2024-09-14,517,134,223,3360.2,Pending,
17824,2025-06-05,606,529,10,757.72, PAID ,7.0
17825,2024-09-19,605,175,28,1935.86,PD,58.0
17826,2024-10-02,617,296,47,1348.94,paid,50.0
17827,2024-09-18,573,363,11,239.47,denied,
17828,2024-06-04,553,499,41,1660.97,PD,17.0
17829,2025-02-02,574,361,264,1535.07, PAID ,38.0
17830,2025-04-30,646,218,27,1383.06,Paid,6.0
17831,2025-07-02,654,623,327,2428.15,Overdue,
17832,2025-05-04,503,291,43,3502.58,Paid,36.0
17833,2024-05-20,667,291,41,1567.93,Paid,55.0
17834,2025-08-30,566,499,426,1473.3,PD,14.0
17835,2025-10-25,562,331,23,563.75,Paid,18.0
17836,2024-12-08,568,564,1,241.49,denied,
17837,2024-12-19,615,229,44,2261.48,overdue,
17838,2025-10-30,607,317,404,559.31,Paid,7.0
17839,2024-05-07,516,475,116,1078.14,denied,
17840,2025-05-30,578,175,42,3459.88,Paid,13.0
17841,2024-02-21,553,541,41,1559.22,PD,10.0
17842,2025-03-25,555,142,2,1107.15,paid,29.0
17843,2024-10-27,619,243,383,6593.35,denied,
17844,2025-10-25,545,129,319,948.47,Pending,
17845,2025-05-05,599,638,329,641.29,Paid,16.0
17846,2025-11-24,630,647,469,6476.36,Denied,
17847,2024-12-21,549,415,325,3399.54,Paid,48.0
17848,2024-11-14,561,544,136,1444.14,paid,13.0
17849,2024-05-08,547,642,449,1009.12,Overdue,
17850,2025-01-29,526,234,467,7566.4,Paid,23.0
17851,2024-02-18,502,444,1,540.14,Paid,32.0
17852,2025-01-19,657,628,2,926.44,denied,
17853,2024-04-01,673,456,290,511.57,Denied,
17854,2024-05-06,518,515,368,3470.11,paid,32.0
17855,2025-04-02,605,316,18,1301.56,Paid,4.0
17856,2025-07-20,532,117,34,1903.11,PD,47.0
17857,2024-10-04,604,490,5,1039.65,PD,20.0
17858,2024-11-30,679,301,299,3334.17,Paid,14.0
17859,2025-12-30,540,273,48,3942.43,Paid,58.0
17860,2024-08-06,642,352,1,315.43,paid,2.0
17861,2024-01-12,549,507,144,1385.29,Overdue,
17862,2025-08-12,594,639,437,955.29,paid,28.0
17863,2025-01-09,523,636,447,1948.99,denied,
17864,2025-11-26,602,174,32,2201.1,paid,15.0
17865,2025-01-29,593,458,11,736.37,PD,50.0
17866,2025-10-20,582,431,437,2787.72, PAID ,8.0
17867,2025-12-20,527,268,414,1496.16,Overdue,
17868,2025-10-25,655,240,10,743.0,PD,54.0
17869,2024-08-12,635,417,33,2750.37,Paid,33.0
17870,2024-08-08,550,327,3,1110.8,Paid,32.0
17871,2024-03-27,538,114,34,3050.29,Paid,52.0
17872,2025-03-10,683,148,58,670.79,Denied,
17873,2025-01-29,662,336,228,1409.41,denied,
17874,2024-08-01,563,158,420,5638.07,Paid,19.0
17875,2024-09-06,593,634,40,2478.44,PD,33.0
17876,2025-01-25,609,242,49,1613.68,Pending,
17877,2025-07-09,534,624,35,2430.94,paid,35.0
17878,2025-01-19,620,367,234,2885.4,paid,48.0
17879,2024-05-30,562,422,23,495.79,Paid,43.0
17880,2025-10-25,529,504,3,1634.95,paid,2.0
17881,2024-04-20,647,404,449,1798.61,Paid,44.0
17882,2024-01-16,676,459,23,1923.8,Paid,54.0
17883,2024-07-16,657,470,2,914.29,Paid,31.0
17884,2024-04-27,539,398,36,1950.83,PD,1.0
17885,2024-03-04,636,384,39,3016.73,Paid,55.0
17886,2024-04-03,682,117,30,2573.16,PD,22.0
17887,2024-09-02,610,422,1,403.14,Denied,
17888,2024-09-25,630,102,397,5864.09,Paid,50.0
17889,2024-06-13,547,267,120,273.58,Denied,
17890,2025-08-06,555,472,3,1659.38,Paid,32.0
17891,2025-07-23,607,338,114,162.25,PD,43.0
17892,2024-04-17,645,480,4,1202.31,Paid,9.0
17893,2024-09-27,502,486,1,592.82,Paid,25.0
17894,2025-06-04,612,160,2,1123.69,Paid,4.0
17895,2025-12-17,566,638,294,1000.86,Pending,
17896,2024-11-20,674,343,49,4529.57,Paid,36.0
17897,2024-05-22,594,493,419,996.3,denied,
17898,2025-03-08,507,380,305,700.45,Paid,28.0
17899,2025-07-30,641,411,303,4945.42,overdue,
17900,2025-05-30,538,452,46,4316.69,Paid,54.0
17900,2025-05-30,538,452,46,4316.69,Paid,54.0
17901,2025-01-11,558,375,49,1083.71,Paid,59.0
17902,2025-08-22,560,537,3,807.17,Paid,43.0
17903,2024-09-20,546,513,480,6418.78,PD,58.0
17904,2025-08-15,624,145,1,537.19,Paid,44.0
17905,2025-05-28,629,472,37,3959.96, PAID ,18.0
17906,2024-01-25,501,240,3,1855.57,denied,
17907,2025-07-30,590,643,13,1066.33, PAID ,36.0
17908,2025-11-23,555,234,3,1760.27,Denied,
17909,2025-05-09,604,505,2,361.12,Paid,15.0
17910,2024-06-18,506,429,124,1503.24,paid,26.0
17911,2025-12-22,571,336,175,156.58, PAID ,59.0
17912,2025-06-23,662,324,490,2907.02,Paid,51.0
17913,2025-10-06,579,110,25,953.28,denied,
17914,2025-09-13,634,238,22,1279.89,Paid,18.0
17915,2024-07-08,514,299,1,359.81,Paid,55.0
17916,2025-11-06,572,282,288,2820.81, PAID ,7.0
17917,2024-06-20,533,496,29,493.74,Pending,
17918,2025-10-05,573,622,16,329.19,Paid,57.0
17919,2025-07-26,637,137,408,6978.55,Paid,35.0
17920,2025-02-03,674,205,28,2344.88,paid,39.0
17921,2024-10-08,671,338,227,614.69,overdue,
17922,2024-05-03,511,383,251,1262.75,paid,33.0
17923,2025-12-22,615,621,30,1535.36,overdue,
17924,2025-11-09,558,155,14,304.99,Paid,20.0
17925,2025-02-25,521,444,94,1418.1,overdue,
17926,2024-06-12,543,391,38,2203.12, PAID ,38.0
17927,2025-07-23,538,619,33,3163.06,Paid,53.0
17928,2025-04-22,508,213,60,598.66,Overdue,
17929,2024-03-13,615,104,29,1544.79,Paid,43.0
17930,2025-05-02,514,123,2,742.46,PD,28.0
17931,2024-08-08,590,148,45,3270.44, PAID ,10.0
17932,2025-08-22,672,489,196,1548.62,Overdue,
17933,2024-06-29,642,377,1,304.28,Paid,32.0
17934,2025-03-28,673,289,243,490.83, PAID ,36.0
17935,2025-09-19,647,407,287,1185.46,denied,
17936,2024-10-06,529,424,2,1089.79,Paid,57.0
17937,2025-04-01,564,590,14,1236.75,Paid,4.0
17938,2025-11-23,608,568,119,508.61,denied,
17939,2025-05-27,559,323,2,709.67,PD,17.0
17940,2025-01-31,657,247,1,491.8,PD,49.0
17941,2024-02-11,524,456,43,3979.26,Denied,
17942,2024-03-10,592,575,3,1612.92,Paid,56.0
17943,2025-01-30,561,388,368,3977.06,Overdue,
17944,2024-06-02,530,435,5,2497.14,Denied,
17945,2025-03-29,562,126,11,240.67, PAID ,22.0
17946,2024-01-12,594,633,60,136.62,Paid,21.0
17947,2024-05-16,627,160,44,2556.28,Paid,58.0
17948,2025-12-06,557,131,11,1043.62,Paid,20.0
17949,2024-12-06,511,635,317,1528.55,Denied,
17950,2024-09-01,504,468,69,794.41,Overdue,
17951,2024-12-15,665,433,1,627.39,paid,19.0
17952,2025-04-04,680,218,127,150.8,denied,
17953,2024-04-05,547,251,180,413.29,paid,35.0
17954,2024-07-26,542,254,46,3226.89,Paid,37.0
17955,2024-09-20,682,628,19,1540.49,Paid,21.0
17956,2025-11-27,626,621,139,1112.37,denied,
17957,2024-06-17,540,553,36,2817.6,paid,23.0
17958,2025-09-22,564,529,22,1860.21,Denied,
17959,2025-12-24,624,313,1,553.48,Paid,35.0
17960,2024-12-10,653,438,75,1319.65,Pending,
17961,2024-12-14,602,220,20,1354.89,Paid,9.0
17962,2025-07-01,613,205,49,2797.23,Paid,38.0
17963,2024-05-20,597,386,46,2517.38,Paid,54.0
17964,2024-06-09,626,565,315,2615.82,Paid,35.0
17965,2024-09-18,516,226,53,502.03,paid,51.0
17966,2025-02-03,604,205,1,197.4,Paid,25.0
17967,2025-07-04,547,270,67,163.28,paid,59.0
17968,2024-06-11,625,465,3,720.36,paid,33.0
17969,2025-07-04,633,276,354,1200.35,overdue,
17970,2024-09-02,566,568,213,691.81,paid,20.0
17971,2025-05-09,664,574,26,842.6,PD,37.0
17972,2024-12-03,660,583,34,3233.87,Paid,26.0
17973,2025-05-11,566,202,84,292.54,denied,
17974,2025-02-01,654,420,157,1156.75,overdue,
17975,2025-10-28,678,613,20,1275.76,Paid,6.0
17976,2024-05-18,579,588,23,988.79,Paid,34.0
17977,2024-02-27,611,284,216,3169.63,PD,36.0
17978,2024-01-07,533,186,29,490.33,Denied,
17979,2024-04-02,517,306,246,3656.94,paid,50.0
17980,2024-09-16,674,638,42,3986.19,paid,3.0
17981,2025-07-12,507,212,330,886.73,Denied,
17982,2025-12-02,610,508,1,404.06,Paid,36.0
17983,2025-04-13,516,447,268,2438.43,Pending,
17984,2024-03-05,665,544,3,1810.35,Paid,3.0
17985,2024-08-17,534,364,25,1718.33,Paid,43.0
17986,2025-06-04,559,343,2,784.74,PD,19.0
17987,2025-09-02,547,352,487,1081.37,Paid,39.0
17988,2025-03-17,640,446,3,1054.1,paid,50.0
17989,2024-02-26,520,483,327,2661.35,overdue,
17990,2025-09-13,596,506,413,1180.81,Paid,44.0
17991,2024-12-16,669,470,360,1358.26,Paid,29.0
17992,2024-02-21,644,415,26,2556.5,overdue,
17993,2025-10-25,588,541,47,2168.87,Paid,11.0
17994,2024-07-18,579,622,20,870.41,Denied,
17995,2025-03-17,548,631,21,485.23,Paid,59.0
17996,2024-10-01,582,206,96,576.44,Paid,13.0
17997,2024-03-28,556,616,29,1213.95,PD,16.0
17998,2025-05-03,571,221,135,131.83,Overdue,
17999,2025-03-11,640,335,1,397.15,Paid,58.0
18000,2024-03-25,618,324,43,1962.06,Paid,37.0
18000,2024-03-25,618,324,43,1962.06,Paid,37.0
18001,2024-09-07,531,510,351,435.99,Paid,44.0
18002,2024-03-21,554,257,30,1778.29,Paid,41.0
18003,2024-02-19,611,423,71,1063.92,paid,24.0
18004,2025-02-11,564,568,25,2102.26, PAID ,26.0
18005,2025-09-07,679,402,233,2612.69,paid,50.0
18006,2025-08-07,626,244,388,3204.53,Paid,25.0
18007,2025-11-11,618,298,29,1286.57,paid,49.0
18008,2025-09-19,653,447,300,5330.92,Pending,
18009,2025-03-26,574,469,252,1474.08, PAID ,7.0
18010,2025-06-30,550,358,2,667.37,Paid,22.0
18011,2025-11-04,671,622,278,676.78,Paid,24.0
18012,2024-01-15,546,415,127,1582.0,overdue,
18013,2025-09-24,587,337,1,436.75,overdue,
18014,2025-09-22,645,578,1,287.61,Paid,23.0
18015,2024-03-04,650,415,1,546.75,Paid,34.0
18016,2025-05-08,508,392,435,4366.61,Overdue,
18017,2024-08-09,673,382,499,1012.97,Pending,
18018,2025-10-08,633,237,159,545.62,Denied,
18019,2024-10-14,657,265,2,928.19,denied,
18020,2025-05-27,505,305,35,1768.72,Paid,3.0
18021,2024-03-12,511,190,489,2468.05,PD,4.0
18022,2025-09-04,588,459,27,1209.34,PD,12.0
18023,2025-08-13,607,133,222,300.21,Denied,
18024,2025-04-23,522,332,23,992.76,paid,24.0
18025,2025-09-28,542,424,18,1203.73,paid,19.0
18026,2024-05-27,629,430,29,2727.73,Paid,58.0
18027,2025-05-17,530,424,2,1011.04,Paid,8.0
18028,2025-02-02,672,420,485,3651.01, PAID ,54.0
18029,2024-08-26,566,422,82,261.88,denied,
18030,2024-01-11,509,269,245,494.71,Pending,
18031,2024-08-05,675,481,2,538.63,Paid,35.0
18032,2024-06-23,549,145,58,577.36,Overdue,
18033,2024-06-27,585,573,26,587.66,Paid,50.0
18034,2025-07-11,625,106,2,461.49,Paid,46.0
18035,2025-05-03,650,220,3,1619.38,Paid,1.0
18036,2025-04-18,595,452,149,2303.12,Denied,
18037,2025-02-02,611,212,355,5623.5,Paid,55.0
18038,2025-12-07,672,321,97,720.72,Overdue,
18039,2024-10-21,538,487,37,3517.12,Paid,59.0
18040,2024-11-14,667,366,31,1188.04,Paid,17.0
18041,2024-12-23,576,627,354,1726.93,paid,50.0
18042,2024-09-18,650,489,2,1232.89,overdue,
18043,2024-08-14,660,286,38,3154.53,denied,
18044,2024-07-28,512,545,324,4241.25,Paid,11.0
18045,2024-02-18,537,584,25,1537.09,Paid,12.0
18046,2025-03-12,671,114,120,318.54,Paid,50.0
18047,2024-01-04,633,191,451,1716.19,Denied,
18048,2024-08-19,609,110,44,1539.8,Paid,29.0
18049,2024-03-23,501,147,1,533.84,Denied,
18050,2024-05-15,516,541,262,2586.89,PD,37.0
18051,2025-01-06,675,336,1,297.46,paid,40.0
18052,2024-04-13,623,517,2,387.55,paid,56.0
18053,2025-10-05,646,524,25,1272.0,denied,
18054,2024-04-21,511,552,470,2384.27, PAID ,23.0
18055,2024-09-11,673,194,394,796.99,denied,
18056,2024-08-15,585,595,35,716.1,Paid,59.0
18057,2024-02-14,680,375,213,238.14,overdue,
18058,2025-05-11,528,530,5,1412.02,paid,38.0
18059,2024-09-21,592,400,1,579.82,Overdue,
18060,2025-06-07,605,407,38,2395.53,paid,22.0
18061,2024-05-20,569,594,14,463.96,Paid,50.0
18062,2025-11-23,552,559,44,2002.52,PD,49.0
18063,2025-01-10,645,643,2,567.33,Paid,7.0
18064,2025-10-17,512,279,169,2556.21,Denied,
18065,2025-01-11,506,577,148,1783.14,Overdue,
18066,2025-11-18,579,596,47,1968.35,PD,42.0
18067,2025-01-22,501,152,3,1834.31,paid,31.0
18068,2024-03-15,532,420,31,1702.65,PD,7.0
18069,2025-10-29,567,551,3,2205.16, PAID ,55.0
18070,2024-10-03,668,202,448,4546.47,Paid,34.0
18071,2025-05-10,597,448,27,1561.07,Paid,57.0
18072,2025-01-13,643,104,442,1356.66,Denied,
18073,2025-04-02,681,507,44,753.88,Overdue,
18074,2025-02-09,587,502,1,431.4,Paid,8.0
18075,2025-02-07,510,262,1,325.04,Paid,1.0
18076,2024-07-22,634,361,39,2329.97,Paid,23.0
18077,2024-11-27,545,258,384,1059.17,Paid,9.0
18078,2025-08-22,580,253,1,196.05,Paid,50.0
18079,2025-07-30,585,177,34,661.47,Paid,59.0
18080,2025-01-30,567,222,4,2659.2, PAID ,28.0
18081,2024-02-27,516,292,304,2661.04,Paid,1.0
18082,2024-08-31,513,270,98,390.95,PD,8.0
18083,2024-09-22,531,483,58,71.32,PD,49.0
18084,2025-04-04,559,323,2,768.87,Denied,
18085,2025-11-10,506,429,247,3073.02,overdue,
18086,2025-05-20,560,515,2,558.27,Paid,42.0
18087,2025-06-08,582,429,407,2641.65,Paid,52.0
18088,2025-08-16,536,426,39,3402.35,Paid,55.0
18089,2024-08-13,528,640,1,273.17,PD,11.0
18090,2024-08-08,578,540,10,713.36,PD,2.0
18091,2025-09-23,670,135,481,1094.0,Paid,53.0
18092,2024-02-12,551,454,221,2507.16,Paid,20.0
18093,2025-04-26,674,604,13,1121.13,Paid,32.0
18094,2025-03-09,556,464,27,1235.19,Paid,16.0
18095,2025-06-14,607,474,121,174.88,Paid,20.0
18096,2025-08-05,621,148,442,5406.48,overdue,
18097,2024-06-25,565,280,39,3349.87,Overdue,
18098,2025-03-13,525,151,420,2940.96,PD,42.0
18099,2024-07-13,680,124,184,212.77,PD,7.0
18100,2024-07-04,619,538,454,8349.34,Pending,
18100,2024-07-04,619,538,454,8349.34,Pending,
18101,2024-12-04,565,586,29,2867.28,Paid,53.0
18102,2025-04-28,611,590,91,1401.6,Overdue,
18103,2025-12-25,621,251,319,4160.71,Paid,16.0
18104,2024-07-08,554,328,33,2016.78,paid,52.0
18105,2024-01-20,565,563,33,3238.11,Paid,16.0
18106,2024-04-21,613,284,35,2025.23, PAID ,12.0
18107,2024-04-25,584,157,24,1635.55,Paid,16.0
18108,2025-07-02,674,102,37,3077.79,overdue,
18109,2025-09-09,669,523,190,769.65,Denied,
18110,2025-08-17,543,109,44,2624.11,PD,31.0
18111,2025-03-04,537,609,24,1323.44,paid,39.0
18112,2025-04-01,669,403,313,1226.59,Paid,41.0
18113,2024-12-04,616,124,128,287.59,Overdue,
18114,2025-07-15,613,285,17,1042.04,Denied,
18115,2025-06-11,593,597,35,2292.63,Paid,26.0
18116,2024-11-14,571,202,183,164.52,Overdue,
18117,2024-08-05,546,415,158,2232.09,denied,
18118,2025-12-11,547,454,468,1152.74,overdue,
18119,2024-06-17,626,518,204,1683.31,denied,
18120,2024-07-05,512,503,245,3696.99,denied,
18121,2025-03-21,675,186,1,286.77,PD,49.0
18122,2024-01-25,530,361,2,1067.86,paid,25.0
18123,2024-12-31,539,478,38,1779.09,paid,37.0
18124,2025-03-13,511,465,315,1441.18,denied,
18125,2025-05-31,627,520,49,2848.31,Paid,6.0
18126,2025-06-09,547,494,354,873.38,Paid,22.0
18127,2024-11-30,653,391,250,4413.96, PAID ,25.0
18128,2024-03-27,562,142,13,285.58,Paid,4.0
18129,2024-05-01,575,386,4,2050.59,denied,
18130,2025-01-26,641,440,324,4971.49,Paid,12.0
18131,2024-08-25,546,558,491,6863.52,denied,
18132,2025-03-27,535,538,40,2524.28,Paid,42.0
18133,2025-10-06,502,182,4,2226.05,Paid,43.0
18134,2025-01-08,512,115,94,1334.3,paid,56.0
18135,2024-05-06,640,117,4,1505.99,Paid,57.0
18136,2024-02-24,561,471,100,1183.38,Overdue,
18137,2024-07-11,553,413,39,1477.15, PAID ,10.0
18138,2025-04-21,644,591,20,1976.53,Paid,26.0
18139,2025-06-24,656,231,42,1044.79, PAID ,21.0
18140,2024-07-26,654,381,327,2317.18,Paid,21.0
18141,2025-06-20,601,543,3,1605.2,Paid,34.0
18142,2025-11-09,626,395,467,4140.58,paid,57.0
18143,2025-03-08,584,392,33,2321.42,Paid,27.0
18144,2025-03-28,671,190,335,784.06,Overdue,
18145,2024-02-25,509,190,346,748.58,Paid,28.0
18146,2024-04-15,647,108,236,955.0,denied,
18147,2024-11-24,532,328,40,2330.8,PD,12.0
18148,2024-05-02,528,591,1,299.26,Paid,14.0
18149,2024-03-29,629,194,17,1616.02,Paid,47.0
18150,2024-10-05,532,625,26,1363.95,Paid,41.0
18151,2024-11-01,602,448,48,3305.44,Paid,58.0
18152,2024-02-22,584,363,37,2284.15,paid,4.0
18153,2025-09-10,654,389,250,1857.01,Denied,
18154,2024-04-26,531,172,302,434.82,Paid,13.0
18155,2025-06-28,648,150,2,1355.45,paid,2.0
18156,2024-02-17,516,275,401,4052.05,Pending,
18157,2025-12-21,603,368,396,2648.24, PAID ,23.0
18158,2025-01-04,669,507,268,968.84,Denied,
18159,2025-09-13,564,307,14,1213.12,Paid,36.0
18160,2024-03-16,553,288,10,392.71,Paid,7.0
18161,2025-09-12,668,634,178,1880.82,Paid,29.0
18162,2025-12-30,560,486,2,538.7,Paid,36.0
18163,2024-12-05,528,397,1,282.21,Paid,1.0
18164,2024-07-21,529,172,5,2614.44,Paid,44.0
18165,2025-03-27,550,436,4,1420.87,Paid,49.0
18166,2025-11-11,557,193,36,3216.59,Paid,1.0
18167,2025-11-03,589,183,489,801.38,paid,45.0
18168,2025-09-05,638,165,3,503.74,paid,35.0
18169,2024-03-28,678,338,41,2695.51,Paid,10.0
18170,2025-02-16,525,385,291,2004.45, PAID ,27.0
18171,2025-05-05,670,396,174,405.67,Paid,55.0
18172,2025-08-30,611,257,63,930.61,denied,
18173,2025-04-21,676,393,38,2980.24,paid,7.0
18174,2024-04-23,651,153,1,618.55,denied,
18175,2024-08-23,561,401,433,5246.81,Paid,38.0
18176,2025-08-31,625,337,5,1229.01,Paid,10.0
18177,2025-09-11,603,143,411,2632.29,PD,9.0
18178,2024-09-13,643,252,88,283.77,Paid,4.0
18179,2025-02-08,605,401,23,1491.85,Paid,48.0
18180,2025-10-21,640,214,1,362.14,Paid,36.0
18181,2025-07-12,601,421,3,1652.97,PD,17.0
18182,2024-07-26,587,213,3,1239.13,Paid,25.0
18183,2024-02-08,518,152,432,3590.53,Overdue,
18184,2024-03-31,603,145,155,1036.55,paid,14.0
18185,2024-07-16,542,565,46,3240.61,Paid,22.0
18186,2025-03-04,646,317,15,725.9,PD,49.0
18187,2025-02-06,577,443,322,1568.13,Denied,
18188,2025-07-04,517,399,419,6364.47,Paid,8.0
18189,2024-01-05,531,474,486,666.95,Paid,10.0
18190,2024-02-02,544,261,150,2432.0, PAID ,12.0
18191,2024-03-08,679,555,436,5134.72,denied,
18192,2025-11-01,634,322,24,1258.41,Paid,20.0
18193,2025-08-19,609,113,44,1540.87,Paid,4.0
18194,2025-04-19,550,617,1,367.18,Paid,8.0
18195,2025-06-04,595,126,298,4655.34,PD,47.0
18196,2024-10-04,503,146,24,2132.02,paid,41.0
18197,2024-10-18,586,398,36,3622.14,Paid,17.0
18198,2024-06-06,652,308,436,2426.83,denied,
18199,2024-09-19,582,383,481,2850.94,Denied,
18200,2025-02-07,595,639,354,5520.95,PD,14.0
18200,2025-02-07,595,639,354,5520.95,PD,14.0
18201,2024-10-04,650,460,2,1235.64,Paid,33.0
18202,2024-09-23,629,466,20,2034.9,Paid,39.0
18203,2024-06-25,540,255,10,851.45,paid,2.0
18204,2025-12-06,529,427,3,1664.98,Paid,46.0
18205,2025-08-30,560,530,4,1102.63,Paid,6.0
18206,2025-02-11,537,240,44,2665.98,Paid,38.0
18207,2025-11-28,605,441,49,3106.61,Paid,13.0
18208,2025-09-29,524,250,16,1460.72,Paid,38.0
18209,2025-11-11,584,261,39,2453.86,overdue,
18210,2024-06-07,593,497,13,752.35,PD,2.0
18211,2025-07-12,651,324,1,614.66,Paid,12.0
18212,2024-08-04,501,127,1,595.57,paid,8.0
18213,2025-10-14,503,113,21,1865.55,Paid,35.0
18214,2025-09-01,572,642,338,3072.87,Overdue,
18215,2024-05-06,631,539,45,1691.54,Paid,40.0
18216,2024-02-02,579,369,17,701.28,PD,48.0
18217,2024-04-27,669,259,121,427.53,Overdue,
18218,2025-06-25,502,174,1,601.19,PD,42.0
18219,2025-07-12,643,621,458,1388.23,Paid,34.0
18220,2025-01-09,655,128,38,2987.71,PD,45.0
18221,2025-09-16,641,106,319,5251.9,overdue,
18222,2024-01-19,567,193,1,683.54,paid,16.0
18223,2025-10-31,648,517,2,1430.62, PAID ,14.0
18224,2024-09-14,598,249,14,837.94,denied,
18225,2025-02-12,511,371,402,1856.12,Overdue,
18226,2024-09-15,648,329,2,1419.53,Paid,3.0
18227,2025-07-03,561,115,461,5661.17,Overdue,
18228,2024-04-22,679,410,425,4952.01,overdue,
18229,2024-08-28,537,627,40,2477.14,PD,34.0
18230,2025-08-22,617,237,41,1203.16,paid,8.0
18231,2025-06-03,673,114,173,310.03,overdue,
18232,2025-03-04,649,127,47,3112.32, PAID ,24.0
18233,2024-11-22,537,539,40,2457.5,Overdue,
18234,2025-07-15,561,535,132,1394.85,Paid,29.0
18235,2025-02-18,636,445,37,2714.6,Paid,56.0
18236,2024-05-14,552,223,27,1129.72,Denied,
18237,2025-01-09,669,409,198,730.22,Paid,6.0
18238,2025-10-01,675,572,1,277.81,Denied,
18239,2025-11-01,662,224,491,3279.07,Overdue,
18240,2024-06-15,565,428,40,3933.98,Denied,
18241,2025-02-17,660,241,31,2954.0,Paid,9.0
18242,2025-09-17,530,316,2,1129.53,Paid,13.0
18243,2025-06-02,577,457,295,1386.75,PD,7.0
18244,2024-09-30,617,234,42,1242.06,Paid,3.0
18245,2025-06-20,648,299,3,2087.03,PD,44.0
18246,2024-07-14,619,437,181,3019.29, PAID ,7.0
18247,2024-03-26,544,216,153,2175.11,Paid,32.0
18248,2024-10-01,564,302,21,2015.9,Paid,38.0
18249,2024-02-12,599,602,168,320.41,Paid,15.0
18250,2024-11-10,618,109,18,804.44,Paid,51.0
18251,2024-11-21,523,520,395,1578.92,Pending,
18252,2024-10-18,577,615,210,1007.83,denied,
18253,2025-10-02,629,518,45,4389.03,Paid,25.0
18254,2024-11-14,528,222,1,285.57,Paid,42.0
18255,2025-10-06,613,451,11,661.26,denied,
18256,2024-04-07,572,231,437,4344.31,PD,56.0
18257,2024-05-24,680,420,470,527.81,overdue,
18258,2024-05-09,660,621,12,1099.46,Paid,53.0
18259,2025-08-06,667,437,32,1289.82,Paid,44.0
18260,2025-10-31,680,476,353,421.66,denied,
18261,2024-10-16,680,559,230,272.56,denied,
18262,2025-12-24,622,506,39,3098.38, PAID ,23.0
18263,2025-10-28,622,150,44,3871.65,Paid,6.0
18264,2024-01-17,594,558,290,684.87,Pending,
18265,2025-03-14,506,169,175,2089.97,Paid,33.0
18266,2025-07-16,582,439,163,966.88,paid,57.0
18267,2024-06-15,534,549,27,1926.76,paid,13.0
18268,2024-12-23,655,231,34,2799.43,Paid,53.0
18269,2024-08-17,629,637,45,4137.11,paid,2.0
18270,2024-03-10,630,290,456,6527.18,Paid,14.0
18271,2025-08-26,522,543,33,1358.82,paid,32.0
18272,2025-04-22,504,218,325,3732.86,denied,
18273,2024-06-16,640,493,2,786.25,Paid,39.0
18274,2025-12-24,625,260,1,228.19,paid,33.0
18275,2024-12-17,592,575,5,2896.74,Paid,52.0
18276,2024-05-07,629,396,19,1754.35,PD,42.0
18277,2024-07-10,602,564,28,1868.35,Paid,13.0
