ORDER_ID,ORDER_DATE,PRODUCT_ID,CUSTOMER_ID,QUANTITY,PRICE,PAYMENT_STATUS,DAYS_TO_PAY,,UNIT_COST,LISTED_PRICE,GROSS_PROFIT,TOTAL_COGS,GROSS_MARGIN
18058,5/11/2025,528,530,5,1412.02,PAID,38,,213.55,311.65,344.27,,24.38%
18059,9/21/2024,592,400,1,579.82,OVERDUE,,,367.87,596.86,211.95,,36.55%
18060,6/7/2025,605,407,38,2395.53,PAID,22,,49.04,72.37,532.01,,22.21%
18061,5/20/2024,569,594,14,463.96,PAID,50,,21.45,35.87,163.66,,35.27%
18062,11/23/2025,552,559,44,2002.52,PAID,49,,34.38,47.83,489.8,,24.46%
18063,1/10/2025,645,643,2,567.33,PAID,7,,209.15,329.51,149.03,,26.27%
18064,10/17/2025,512,279,169,2556.21,DENIED,,,10.56,15.24,771.57,,30.18%
18065,1/11/2025,506,577,148,1783.14,OVERDUE,,,9.88,13.61,320.9,,18.00%
18066,11/18/2025,579,596,47,1968.35,PAID,42,,32.66,44.06,433.33,,22.01%
18067,1/22/2025,501,152,3,1834.31,PAID,31,,435.39,623.59,528.14,,28.79%
18068,3/15/2024,532,420,31,1702.65,PAID,7,,34.94,59.07,619.51,,36.39%
18069,10/29/2025,567,551,3,2205.16,PAID,55,,477.06,738.28,773.98,,35.10%
18070,10/3/2024,668,202,448,4546.47,PAID,34,,8.52,11.71,729.51,,16.05%
18071,5/10/2025,597,448,27,1561.07,PAID,57,,37.61,62.45,545.6,,34.95%
18072,1/13/2025,643,104,442,1356.66,DENIED,,,2,3.26,472.66,,34.84%
18073,4/2/2025,681,507,44,753.88,OVERDUE,,,15.27,19.91,82,,10.88%
18074,2/9/2025,587,502,1,431.4,PAID,8,,302.85,474.19,128.55,,29.80%
18075,2/7/2025,510,262,1,325.04,PAID,1,,255.3,341.41,69.74,,21.46%
18076,7/22/2024,634,361,39,2329.97,PAID,23,,43.61,60.86,629.18,,27.00%
18077,11/27/2024,545,258,384,1059.17,PAID,9,,1.89,3.2,333.41,,31.48%
18078,8/22/2025,580,253,1,196.05,PAID,50,,137.4,226.8,58.65,,29.92%
18079,7/30/2025,585,177,34,661.47,PAID,59,,16.91,22.68,86.53,,13.08%
18080,1/30/2025,567,222,4,2659.2,PAID,28,,477.06,738.28,750.96,,28.24%
18081,2/27/2024,516,292,304,2661.04,PAID,1,,7.04,10.24,520.88,,19.57%
18082,8/31/2024,513,270,98,390.95,PAID,8,,2.8,4.33,116.55,,29.81%
18083,9/22/2024,531,483,58,71.32,PAID,49,,0.91,1.44,18.54,,26.00%
18084,4/4/2025,559,323,2,768.87,DENIED,,,313.19,413.43,142.49,,18.53%
18085,11/10/2025,506,429,247,3073.02,OVERDUE,,,9.88,13.61,632.66,,20.59%
18086,5/20/2025,560,515,2,558.27,PAID,42,,165.1,280.28,228.07,,40.85%
18087,6/8/2025,582,429,407,2641.65,PAID,52,,4.8,6.61,688.05,,26.05%
18088,8/16/2025,536,426,39,3402.35,PAID,55,,68.2,98.92,742.55,,21.82%
18089,8/13/2024,528,640,1,273.17,PAID,11,,213.55,311.65,59.62,,21.83%
18090,8/8/2024,578,540,10,713.36,PAID,2,,59.33,83.6,120.06,,16.83%
18091,9/23/2025,670,135,481,1094,PAID,53,,1.79,2.41,233.01,,21.30%
18092,2/12/2024,551,454,221,2507.16,PAID,20,,7.86,13.04,770.1,,30.72%
18093,4/26/2025,674,604,13,1121.13,PAID,32,,69.49,96.97,217.76,,19.42%
18094,3/9/2025,556,464,27,1235.19,PAID,16,,35.37,48.4,280.2,,22.68%
18095,6/14/2025,607,474,121,174.88,PAID,20,,0.91,1.48,64.77,,37.04%
18096,8/5/2025,621,148,442,5406.48,OVERDUE,,,8.93,13.11,1459.42,,26.99%
18097,6/25/2024,565,280,39,3349.87,OVERDUE,,,59.32,99.14,1036.39,,30.94%
18098,3/13/2025,525,151,420,2940.96,PAID,42,,5.4,7.05,672.96,,22.88%
18099,7/13/2024,680,124,184,212.77,PAID,7,,0.92,1.3,43.49,,20.44%
18100,7/4/2024,619,538,454,8349.34,PENDING,,,11.72,19.21,3028.46,,36.27%
18100,7/4/2024,619,538,454,8349.34,PENDING,,,11.72,19.21,3028.46,,36.27%
18101,12/4/2024,565,586,29,2867.28,PAID,53,,59.32,99.14,1147,,40.00%
18102,4/28/2025,611,590,91,1401.6,OVERDUE,,,11.69,15.87,337.81,,24.10%
18103,12/25/2025,621,251,319,4160.71,PAID,16,,8.93,13.11,1312.04,,31.53%
18104,7/8/2024,554,328,33,2016.78,PAID,52,,42.7,61.63,607.68,,30.13%
18105,1/20/2024,565,563,33,3238.11,PAID,16,,59.32,99.14,1280.55,,39.55%
18106,4/21/2024,613,284,35,2025.23,PAID,12,,38.49,64.11,678.08,,33.48%
18107,4/25/2024,584,157,24,1635.55,PAID,16,,43.35,70.38,595.15,,36.39%
18108,7/2/2025,674,102,37,3077.79,OVERDUE,,,69.49,96.97,506.66,,16.46%
18109,9/9/2025,669,523,190,769.65,DENIED,,,2.75,4.09,247.15,,32.11%
18110,8/17/2025,543,109,44,2624.11,PAID,31,,43.16,68.18,725.07,,27.63%
18111,3/4/2025,537,609,24,1323.44,PAID,39,,38.5,62.18,399.44,,30.18%
18112,4/1/2025,669,403,313,1226.59,PAID,41,,2.75,4.09,365.84,,29.83%
18113,12/4/2024,616,124,128,287.59,OVERDUE,,,1.42,2.33,105.83,,36.80%
18114,7/15/2025,613,285,17,1042.04,DENIED,,,38.49,64.11,387.71,,37.21%
18115,6/11/2025,593,597,35,2292.63,PAID,26,,40.68,67.4,868.83,,37.90%
18116,11/14/2024,571,202,183,164.52,OVERDUE,,,0.76,1,25.44,,15.46%
18117,8/5/2024,546,415,158,2232.09,DENIED,,,8.82,14.24,838.53,,37.57%
18118,12/11/2025,547,454,468,1152.74,OVERDUE,,,1.64,2.59,385.22,,33.42%
18119,6/17/2024,626,518,204,1683.31,DENIED,,,6.01,8.89,457.27,,27.16%
18120,7/5/2024,512,503,245,3696.99,DENIED,,,10.56,15.24,1109.79,,30.02%
18121,3/21/2025,675,186,1,286.77,PAID,49,,191.25,300.81,95.52,,33.31%
18122,1/25/2024,530,361,2,1067.86,PAID,25,,355.07,578.4,357.72,,33.50%
18123,12/31/2024,539,478,38,1779.09,PAID,37,,42.06,54.72,180.81,,10.16%
18124,3/13/2025,511,465,315,1441.18,DENIED,,,3.3,5.24,401.68,,27.87%
18125,5/31/2025,627,520,49,2848.31,PAID,6,,36.22,59.8,1073.53,,37.69%
18126,6/9/2025,547,494,354,873.38,PAID,22,,1.64,2.59,292.82,,33.53%
18127,11/30/2024,653,391,250,4413.96,PAID,25,,11.21,18.9,1611.46,,36.51%
18128,3/27/2024,562,142,13,285.58,PAID,4,,15.78,25.18,80.44,,28.17%
18129,5/1/2024,575,386,4,2050.59,DENIED,,,327.14,545.77,742.03,,36.19%
18130,1/26/2025,641,440,324,4971.49,PAID,12,,11.59,17.07,1216.33,,24.47%
18131,8/25/2024,546,558,491,6863.52,DENIED,,,8.82,14.24,2532.9,,36.90%
18132,3/27/2025,535,538,40,2524.28,PAID,42,,43.14,67.52,798.68,,31.64%
18133,10/6/2025,502,182,4,2226.05,PAID,43,,449.5,603.68,428.05,,19.23%
18134,1/8/2025,512,115,94,1334.3,PAID,56,,10.56,15.24,341.66,,25.61%
18135,5/6/2024,640,117,4,1505.99,PAID,57,,259.06,407.45,469.75,,31.19%
18136,2/24/2024,561,471,100,1183.38,OVERDUE,,,8.25,12.32,358.38,,30.28%
18137,7/11/2024,553,413,39,1477.15,PAID,10,,24.52,40.57,520.87,,35.26%
18138,4/21/2025,644,591,20,1976.53,PAID,26,,66.68,112.01,642.93,,32.53%
18139,6/24/2025,656,231,42,1044.79,PAID,21,,18.13,27.23,283.33,,27.12%
18140,7/26/2024,654,381,327,2317.18,PAID,21,,4.68,7.6,786.82,,33.96%
18141,6/20/2025,601,543,3,1605.2,PAID,34,,344.49,577.36,571.73,,35.62%
18142,11/9/2025,626,395,467,4140.58,PAID,57,,6.01,8.89,1333.91,,32.22%
18143,3/8/2025,584,392,33,2321.42,PAID,27,,43.35,70.38,890.87,,38.38%
18144,3/28/2025,671,190,335,784.06,OVERDUE,,,1.94,2.71,134.16,,17.11%
18145,2/25/2024,509,190,346,748.58,PAID,28,,1.66,2.22,174.22,,23.27%
18146,4/15/2024,647,108,236,955,DENIED,,,2.76,4.61,303.64,,31.79%
18147,11/24/2024,532,328,40,2330.8,PAID,12,,34.94,59.07,933.2,,40.04%
18148,5/2/2024,528,591,1,299.26,PAID,14,,213.55,311.65,85.71,,28.64%
18149,3/29/2024,629,194,17,1616.02,PAID,47,,66.15,107.96,491.47,,30.41%
18150,10/5/2024,532,625,26,1363.95,PAID,41,,34.94,59.07,455.51,,33.40%
18151,11/1/2024,602,448,48,3305.44,PAID,58,,49.69,76.5,920.32,,27.84%
18152,2/22/2024,584,363,37,2284.15,PAID,4,,43.35,70.38,680.2,,29.78%
18153,9/10/2025,654,389,250,1857.01,DENIED,,,4.68,7.6,687.01,,37.00%
18154,4/26/2024,531,172,302,434.82,PAID,13,,0.91,1.44,160,,36.80%
18155,6/28/2025,648,150,2,1355.45,PAID,2,,451.55,764.83,452.35,,33.37%
18156,2/17/2024,516,275,401,4052.05,PENDING,,,7.04,10.24,1229.01,,30.33%
18157,12/21/2025,603,368,396,2648.24,PAID,23,,4,6.73,1064.24,,40.19%
18158,1/4/2025,669,507,268,968.84,DENIED,,,2.75,4.09,231.84,,23.93%
18159,9/13/2025,564,307,14,1213.12,PAID,36,,58.84,96.19,389.36,,32.10%
18160,3/16/2024,553,288,10,392.71,PAID,7,,24.52,40.57,147.51,,37.56%
18161,9/12/2025,668,634,178,1880.82,PAID,29,,8.52,11.71,364.26,,19.37%
18162,12/30/2025,560,486,2,538.7,PAID,36,,165.1,280.28,208.5,,38.70%
18163,12/5/2024,528,397,1,282.21,PAID,1,,213.55,311.65,68.66,,24.33%
18164,7/21/2024,529,172,5,2614.44,PAID,44,,339.66,574.91,916.14,,35.04%
18165,3/27/2025,550,436,4,1420.87,PAID,49,,262.73,378.42,369.95,,26.04%
18166,11/11/2025,557,193,36,3216.59,PAID,1,,67.62,103.27,782.27,,24.32%
18167,11/3/2025,589,183,489,801.38,PAID,45,,1.28,1.7,175.46,,21.89%
18168,9/5/2025,638,165,3,503.74,PAID,35,,120.76,177.64,141.46,,28.08%
18169,3/28/2024,678,338,41,2695.51,PAID,10,,47.78,69.51,736.53,,27.32%
18170,2/16/2025,525,385,291,2004.45,PAID,27,,5.4,7.05,433.05,,21.60%
18171,5/5/2025,670,396,174,405.67,PAID,55,,1.79,2.41,94.21,,23.22%
18172,8/30/2025,611,257,63,930.61,DENIED,,,11.69,15.87,194.14,,20.86%
18173,4/21/2025,676,393,38,2980.24,PAID,7,,65.31,85.69,498.46,,16.73%
18174,4/23/2024,651,153,1,618.55,DENIED,,,371.71,620.94,246.84,,39.91%
18175,8/23/2024,561,401,433,5246.81,PAID,38,,8.25,12.32,1674.56,,31.92%
18176,8/31/2025,625,337,5,1229.01,PAID,10,,169.64,253.23,380.81,,30.99%
18177,9/11/2025,603,143,411,2632.29,PAID,9,,4,6.73,988.29,,37.54%
18178,9/13/2024,643,252,88,283.77,PAID,4,,2,3.26,107.77,,37.98%
18179,2/8/2025,605,401,23,1491.85,PAID,48,,49.04,72.37,363.93,,24.39%
18180,10/21/2025,640,214,1,362.14,PAID,36,,259.06,407.45,103.08,,28.46%
18181,7/12/2025,601,421,3,1652.97,PAID,17,,344.49,577.36,619.5,,37.48%
18182,7/26/2024,587,213,3,1239.13,PAID,25,,302.85,474.19,330.58,,26.68%
18183,2/8/2024,518,152,432,3590.53,OVERDUE,,,7,9.58,566.53,,15.78%
18184,3/31/2024,603,145,155,1036.55,PAID,14,,4,6.73,416.55,,40.19%
18185,7/16/2024,542,565,46,3240.61,PAID,22,,52.54,73.54,823.77,,25.42%
18186,3/4/2025,646,317,15,725.9,PAID,49,,40.46,53.64,119,,16.39%
18187,2/6/2025,577,443,322,1568.13,DENIED,,,3.07,4.92,579.59,,36.96%
18188,7/4/2025,517,399,419,6364.47,PAID,8,,11.84,16.82,1403.51,,22.05%
18189,1/5/2024,531,474,486,666.95,PAID,10,,0.91,1.44,224.69,,33.69%
18190,2/2/2024,544,261,150,2432,PAID,12,,10.7,16.36,827,,34.00%
18191,3/8/2024,679,555,436,5134.72,DENIED,,,8.77,12.53,1311,,25.53%
18192,11/1/2025,634,322,24,1258.41,PAID,20,,43.61,60.86,211.77,,16.83%
18193,8/19/2025,609,113,44,1540.87,PAID,4,,24.36,38.09,469.03,,30.44%
18194,4/19/2025,550,617,1,367.18,PAID,8,,262.73,378.42,104.45,,28.45%
18195,6/4/2025,595,126,298,4655.34,PAID,47,,10.99,16.89,1380.32,,29.65%
18196,10/4/2024,503,146,24,2132.02,PAID,41,,71.8,94.91,408.82,,19.18%
18197,10/18/2024,586,398,36,3622.14,PAID,17,,72.41,112.59,1015.38,,28.03%
18198,6/6/2024,652,308,436,2426.83,DENIED,,,4.38,6.44,517.15,,21.31%
18199,9/19/2024,582,383,481,2850.94,DENIED,,,4.8,6.61,542.14,,19.02%
18200,2/7/2025,595,639,354,5520.95,PAID,14,,10.99,16.89,1630.49,,29.53%
18200,2/7/2025,595,639,354,5520.95,PAID,14,,10.99,16.89,1630.49,,29.53%
18201,10/4/2024,650,460,2,1235.64,PAID,33,,447.19,629.64,341.26,,27.62%
18202,9/23/2024,629,466,20,2034.9,PAID,39,,66.15,107.96,711.9,,34.98%
18203,6/25/2024,540,255,10,851.45,PAID,2,,65.43,91.11,197.15,,23.15%
18204,12/6/2025,529,427,3,1664.98,PAID,46,,339.66,574.91,646,,38.80%
18205,8/30/2025,560,530,4,1102.63,PAID,6,,165.1,280.28,442.23,,40.11%
18206,2/11/2025,537,240,44,2665.98,PAID,38,,38.5,62.18,971.98,,36.46%
18207,11/28/2025,605,441,49,3106.61,PAID,13,,49.04,72.37,703.65,,22.65%
18208,9/29/2025,524,250,16,1460.72,PAID,38,,69.73,94.24,345.04,,23.62%
18209,11/11/2025,584,261,39,2453.86,OVERDUE,,,43.35,70.38,763.21,,31.10%
18210,6/7/2024,593,497,13,752.35,PAID,2,,40.68,67.4,223.51,,29.71%
18211,7/12/2025,651,324,1,614.66,PAID,12,,371.71,620.94,242.95,,39.53%
18212,8/4/2024,501,127,1,595.57,PAID,8,,435.39,623.59,160.18,,26.90%
18213,10/14/2025,503,113,21,1865.55,PAID,35,,71.8,94.91,357.75,,19.18%
18214,9/1/2025,572,642,338,3072.87,OVERDUE,,,6.82,10.21,767.71,,24.98%
18215,5/6/2024,631,539,45,1691.54,PAID,40,,28.25,43.74,420.29,,24.85%
18216,2/2/2024,579,369,17,701.28,PAID,48,,32.66,44.06,146.06,,20.83%
18217,4/27/2024,669,259,121,427.53,OVERDUE,,,2.75,4.09,94.78,,22.17%
18218,6/25/2025,502,174,1,601.19,PAID,42,,449.5,603.68,151.69,,25.23%
18219,7/12/2025,643,621,458,1388.23,PAID,34,,2,3.26,472.23,,34.02%
18220,1/9/2025,655,128,38,2987.71,PAID,45,,56.85,83.99,827.41,,27.69%
18221,9/16/2025,641,106,319,5251.9,OVERDUE,,,11.59,17.07,1554.69,,29.60%
18222,1/19/2024,567,193,1,683.54,PAID,16,,477.06,738.28,206.48,,30.21%
18223,10/31/2025,648,517,2,1430.62,PAID,14,,451.55,764.83,527.52,,36.87%
18224,9/14/2024,598,249,14,837.94,DENIED,,,43.35,61.73,231.04,,27.57%
18225,2/12/2025,511,371,402,1856.12,OVERDUE,,,3.3,5.24,529.52,,28.53%
18226,9/15/2024,648,329,2,1419.53,PAID,3,,451.55,764.83,516.43,,36.38%
18227,7/3/2025,561,115,461,5661.17,OVERDUE,,,8.25,12.32,1857.92,,32.82%
18228,4/22/2024,679,410,425,4952.01,OVERDUE,,,8.77,12.53,1224.76,,24.73%
18229,8/28/2024,537,627,40,2477.14,PAID,34,,38.5,62.18,937.14,,37.83%
18230,8/22/2025,617,237,41,1203.16,PAID,8,,21.47,33.1,322.89,,26.84%
18231,6/3/2025,673,114,173,310.03,OVERDUE,,,1.21,2.03,100.7,,32.48%
18232,3/4/2025,649,127,47,3112.32,PAID,24,,47.06,76.52,900.5,,28.93%
18233,11/22/2024,537,539,40,2457.5,OVERDUE,,,38.5,62.18,917.5,,37.33%
18234,7/15/2025,561,535,132,1394.85,PAID,29,,8.25,12.32,305.85,,21.93%
18235,2/18/2025,636,445,37,2714.6,PAID,56,,55,79.32,679.6,,25.03%
18236,5/14/2024,552,223,27,1129.72,DENIED,,,34.38,47.83,201.46,,17.83%
18237,1/9/2025,669,409,198,730.22,PAID,6,,2.75,4.09,185.72,,25.43%
18238,10/1/2025,675,572,1,277.81,DENIED,,,191.25,300.81,86.56,,31.16%
18239,11/1/2025,662,224,491,3279.07,OVERDUE,,,3.98,6.69,1324.89,,40.40%
18240,6/15/2024,565,428,40,3933.98,DENIED,,,59.32,99.14,1561.18,,39.68%
18241,2/17/2025,660,241,31,2954,PAID,9,,58.99,97.26,1125.31,,38.09%
18242,9/17/2025,530,316,2,1129.53,PAID,13,,355.07,578.4,419.39,,37.13%
18243,6/2/2025,577,457,295,1386.75,PAID,7,,3.07,4.92,481.1,,34.69%
18244,9/30/2024,617,234,42,1242.06,PAID,3,,21.47,33.1,340.32,,27.40%
18245,6/20/2025,648,299,3,2087.03,PAID,44,,451.55,764.83,732.38,,35.09%
18246,7/14/2024,619,437,181,3019.29,PAID,7,,11.72,19.21,897.97,,29.74%
18247,3/26/2024,544,216,153,2175.11,PAID,32,,10.7,16.36,538.01,,24.73%
18248,10/1/2024,564,302,21,2015.9,PAID,38,,58.84,96.19,780.26,,38.71%
18249,2/12/2024,599,602,168,320.41,PAID,15,,1.25,2.07,110.41,,34.46%
18250,11/10/2024,618,109,18,804.44,PAID,51,,27.91,46.18,302.06,,37.55%
18251,11/21/2024,523,520,395,1578.92,PENDING,,,3.19,4.47,318.87,,20.20%
18252,10/18/2024,577,615,210,1007.83,DENIED,,,3.07,4.92,363.13,,36.03%
18253,10/2/2025,629,518,45,4389.03,PAID,25,,66.15,107.96,1412.28,,32.18%
18254,11/14/2024,528,222,1,285.57,PAID,42,,213.55,311.65,72.02,,25.22%
18255,10/6/2025,613,451,11,661.26,DENIED,,,38.49,64.11,237.87,,35.97%
18256,4/7/2024,572,231,437,4344.31,PAID,56,,6.82,10.21,1363.97,,31.40%
18257,5/24/2024,680,420,470,527.81,OVERDUE,,,0.92,1.3,95.41,,18.08%
18258,5/9/2024,660,621,12,1099.46,PAID,53,,58.99,97.26,391.58,,35.62%
18259,8/6/2025,667,437,32,1289.82,PAID,44,,29.46,42.26,347.1,,26.91%
18260,10/31/2025,680,476,353,421.66,DENIED,,,0.92,1.3,96.9,,22.98%
18261,10/16/2024,680,559,230,272.56,DENIED,,,0.92,1.3,60.96,,22.37%
18262,12/24/2025,622,506,39,3098.38,PAID,23,,69.28,91.64,396.46,,12.80%
18263,10/28/2025,622,150,44,3871.65,PAID,6,,69.28,91.64,823.33,,21.27%
18264,1/17/2024,594,558,290,684.87,PENDING,,,1.6,2.5,220.87,,32.25%
18265,3/14/2025,506,169,175,2089.97,PAID,33,,9.88,13.61,360.97,,17.27%
18266,7/16/2025,582,439,163,966.88,PAID,57,,4.8,6.61,184.48,,19.08%
18267,6/15/2024,534,549,27,1926.76,PAID,13,,52.34,71.97,513.58,,26.66%
18268,12/23/2024,655,231,34,2799.43,PAID,53,,56.85,83.99,866.53,,30.95%
18269,8/17/2024,629,637,45,4137.11,PAID,2,,66.15,107.96,1160.36,,28.05%
18270,3/10/2024,630,290,456,6527.18,PAID,14,,10.04,15.35,1948.94,,29.86%
18271,8/26/2025,522,543,33,1358.82,PAID,32,,32.15,46.02,297.87,,21.92%
18272,4/22/2025,504,218,325,3732.86,DENIED,,,7.93,12.53,1155.61,,30.96%
18273,6/16/2024,640,493,2,786.25,PAID,39,,259.06,407.45,268.13,,34.10%
18274,12/24/2025,625,260,1,228.19,PAID,33,,169.64,253.23,58.55,,25.66%
18275,12/17/2024,592,575,5,2896.74,PAID,52,,367.87,596.86,1057.39,,36.50%
18276,5/7/2024,629,396,19,1754.35,PAID,42,,66.15,107.96,497.5,,28.36%
18277,7/10/2024,602,564,28,1868.35,PAID,13,,49.69,76.5,477.03,,25.53%
18278,10/17/2024,509,610,177,357.02,DENIED,,,1.66,2.22,63.2,,17.70%
18279,5/1/2024,510,387,2,610.51,PAID,56,,255.3,341.41,99.91,,16.37%
18280,5/5/2025,601,375,3,1609.86,PAID,40,,344.49,577.36,576.39,,35.80%
18281,1/27/2024,542,226,47,3031.93,PAID,28,,52.54,73.54,562.55,,18.55%
18282,12/3/2025,563,535,88,1103.66,PAID,2,,9.06,14.2,306.38,,27.76%
18283,12/23/2024,550,265,2,754.54,PAID,44,,262.73,378.42,229.08,,30.36%
18284,10/25/2024,546,179,71,903.23,PAID,36,,8.82,14.24,277.01,,30.67%
18285,12/13/2025,543,562,14,938.21,PAID,27,,43.16,68.18,333.97,,35.60%
18286,1/7/2024,640,107,1,381.41,PAID,17,,259.06,407.45,122.35,,32.08%
18287,3/2/2024,579,447,48,2068.05,PAID,38,,32.66,44.06,500.37,,24.20%
18288,4/3/2024,572,375,267,2329,PAID,24,,6.82,10.21,508.06,,21.81%
18289,8/13/2024,598,353,49,3018.93,PAID,59,,43.35,61.73,894.78,,29.64%
18290,1/19/2024,589,549,54,87.12,PAID,24,,1.28,1.7,18,,20.66%
18291,11/30/2024,557,538,32,3123.5,PAID,14,,67.62,103.27,959.66,,30.72%
18292,10/13/2024,646,438,46,2439.4,PAID,39,,40.46,53.64,578.24,,23.70%
18293,1/17/2024,649,572,33,2164.09,PAID,59,,47.06,76.52,611.11,,28.24%
18294,8/30/2024,557,102,45,4265.65,PAID,34,,67.62,103.27,1222.75,,28.67%
18295,3/13/2024,519,422,21,929.14,PAID,49,,36.56,48.52,161.38,,17.37%
18296,11/8/2024,506,577,467,6006.74,PAID,17,,9.88,13.61,1392.78,,23.19%
18297,12/22/2025,510,597,3,944.67,PAID,17,,255.3,341.41,178.77,,18.92%
18298,10/28/2025,615,144,40,1946.99,PAID,7,,36.67,55.26,480.19,,24.66%
18299,4/3/2024,508,271,315,3109.24,OVERDUE,,,6.17,10.04,1165.69,,37.49%
18300,2/1/2025,578,522,40,2850.34,OVERDUE,,,59.33,83.6,477.14,,16.74%
18300,2/1/2025,578,522,40,2850.34,OVERDUE,,,59.33,83.6,477.14,,16.74%
18301,5/18/2024,628,250,198,622.37,PAID,17,,2.32,3.54,163.01,,26.19%
18302,9/27/2025,529,273,1,523.61,PAID,27,,339.66,574.91,183.95,,35.13%
18303,12/7/2024,574,294,324,2002.32,PAID,48,,5.06,6.84,362.88,,18.12%
18304,8/5/2024,582,400,135,803.82,PAID,54,,4.8,6.61,155.82,,19.38%
18305,7/2/2024,632,167,2,740.14,PAID,47,,304.64,433.54,130.86,,17.68%
18306,7/2/2024,634,394,19,1115.04,PAID,59,,43.61,60.86,286.45,,25.69%
18307,1/16/2024,548,325,10,232.43,PAID,22,,16.06,24.69,71.83,,30.90%
18308,5/29/2025,678,636,21,1457.92,PAID,34,,47.78,69.51,454.54,,31.18%
18309,5/24/2024,606,133,40,3182.84,OVERDUE,,,49.01,82.7,1222.44,,38.41%
18310,7/25/2025,616,353,486,1116.89,DENIED,,,1.42,2.33,426.77,,38.21%
18311,1/13/2024,564,642,15,1294.2,PAID,4,,58.84,96.19,411.6,,31.80%
18312,1/9/2025,501,530,1,620.21,PAID,35,,435.39,623.59,184.82,,29.80%
18313,3/13/2025,623,298,3,605.04,PAID,25,,126.16,204.34,226.56,,37.45%
18314,4/7/2024,666,150,386,6566.63,PAID,17,,11.96,19.07,1950.07,,29.70%
18315,4/19/2025,593,208,35,2358.15,PAID,11,,40.68,67.4,934.35,,39.62%
18316,6/2/2024,550,455,1,337.82,PAID,59,,262.73,378.42,75.09,,22.23%
18317,11/7/2025,593,336,24,1459.67,PAID,2,,40.68,67.4,483.35,,33.11%
18318,11/8/2024,591,560,35,1922.92,PAID,57,,39.95,55.5,524.67,,27.29%
18319,7/7/2024,517,205,124,1971.75,OVERDUE,,,11.84,16.82,503.59,,25.54%
18320,12/27/2024,662,310,74,493.68,PAID,43,,3.98,6.69,199.16,,40.34%
18321,8/11/2025,678,525,26,1589.31,PAID,19,,47.78,69.51,347.03,,21.84%
18322,10/27/2024,677,349,44,1432.6,PAID,57,,23.4,38.03,403,,28.13%
18323,7/29/2025,530,392,2,1003.6,PAID,48,,355.07,578.4,293.46,,29.24%
18324,12/21/2024,624,262,2,1090.5,DENIED,,,447.47,595.87,195.56,,17.93%
18325,10/14/2024,541,363,490,1562.14,PAID,58,,2.06,3.39,552.74,,35.38%
18326,4/5/2025,585,472,36,701.52,PAID,43,,16.91,22.68,92.76,,13.22%
18327,7/9/2024,644,564,43,4530.11,DENIED,,,66.68,112.01,1662.87,,36.71%
18328,6/28/2024,649,177,25,1793.42,PAID,3,,47.06,76.52,616.92,,34.40%
18329,3/4/2024,638,487,2,349.4,PAID,6,,120.76,177.64,107.88,,30.88%
18330,2/1/2025,535,570,49,3271.65,PAID,25,,43.14,67.52,1157.79,,35.39%
18331,8/8/2025,521,356,404,5944.81,DENIED,,,11.14,15.24,1444.25,,24.29%
18332,2/5/2024,556,528,47,1968.96,PAID,1,,35.37,48.4,306.57,,15.57%
18333,10/31/2025,662,148,291,1842.56,PAID,59,,3.98,6.69,684.38,,37.14%
18334,8/23/2025,621,264,334,4164.99,PENDING,,,8.93,13.11,1182.37,,28.39%
18335,3/10/2025,589,222,98,154.75,PAID,37,,1.28,1.7,29.31,,18.94%
18336,3/14/2025,521,190,153,2196.63,PAID,10,,11.14,15.24,492.21,,22.41%
18337,11/15/2025,525,302,475,2926.95,DENIED,,,5.4,7.05,361.95,,12.37%
18338,6/7/2025,557,315,16,1604.45,PAID,24,,67.62,103.27,522.53,,32.57%
18339,10/5/2025,531,585,447,612.73,PENDING,,,0.91,1.44,205.96,,33.61%
18340,12/2/2024,509,451,165,316.14,DENIED,,,1.66,2.22,42.24,,13.36%
18341,5/1/2025,642,344,1,299.38,PAID,45,,217.95,322.83,81.43,,27.20%
18342,5/13/2025,532,347,26,1356.98,PAID,47,,34.94,59.07,448.54,,33.05%
18343,10/22/2025,681,226,45,867.29,DENIED,,,15.27,19.91,180.14,,20.77%
18344,5/2/2025,527,283,241,960.07,DENIED,,,2.47,4.08,364.8,,38.00%
18345,2/21/2025,524,232,37,3180.92,PAID,44,,69.73,94.24,600.91,,18.89%
18346,9/22/2024,584,465,10,600.05,PAID,12,,43.35,70.38,166.55,,27.76%
18347,7/23/2024,538,305,39,3417.35,PAID,38,,70.97,102.23,649.52,,19.01%
18348,5/1/2024,517,500,324,5255.45,DENIED,,,11.84,16.82,1419.29,,27.01%
18349,12/13/2025,532,393,47,2371.76,PAID,53,,34.94,59.07,729.58,,30.76%
18350,9/30/2025,559,257,2,778.7,PAID,52,,313.19,413.43,152.32,,19.56%
18351,12/4/2025,543,347,37,2435.18,PAID,23,,43.16,68.18,838.26,,34.42%
18352,8/20/2025,607,548,397,582.66,PAID,31,,0.91,1.48,221.39,,38.00%
18353,5/22/2024,569,445,45,1480.02,PAID,48,,21.45,35.87,514.77,,34.78%
18354,10/27/2024,605,515,12,750.49,DENIED,,,49.04,72.37,162.01,,21.59%
18355,12/3/2025,574,356,253,1541.88,DENIED,,,5.06,6.84,261.7,,16.97%
18356,5/5/2025,661,595,2,521.73,PAID,38,,188.79,272.99,144.15,,27.63%
